sample,ftc,volume_mm3,breadth_mm3,surface_calc_area_mm3,surface_calc_vol_mm3,shape_factor
28-38-28,before,5.38E-05,0.0541117,0.0091,3.21E-05,0.536983963
28-38-28,before,7.69E-06,0.0321077,0.0015,3.45E-06,0.736112582
28-38-28,before,0.000292302,0.164778,0.0502,0.000256861,0.389265273
28-38-28,before,1.21E-05,0.0331915,0.0019,4.28E-06,0.670544403
28-38-28,before,5.49E-06,0.024092,0.0005,5.87E-07,0.678123099
28-38-28,before,1.32E-05,0.0388605,0.0027,7.80E-06,0.704243756
28-38-28,before,7.80E-05,0.0588362,0.013,4.80E-05,0.491011831
28-38-28,before,6.04E-05,0.062147,0.0112,4.66E-05,0.559470867
28-38-28,before,0.000990092,0.266397,0.1591,0.000866878,0.276345559
28-38-28,before,0.000339554,0.160455,0.0532,0.000301086,0.408350361
28-38-28,before,0.000197799,0.118761,0.0326,0.000172623,0.459902299
28-38-28,before,3.63E-05,0.0620469,0.0062,2.30E-05,0.631548318
28-38-28,before,3.41E-05,0.056116,0.0071,2.31E-05,0.552123136
28-38-28,before,4.18E-05,0.0585004,0.0076,2.59E-05,0.556600586
28-38-28,before,1.10E-05,0.0332592,0.0016,2.84E-06,0.606458681
28-38-28,before,3.85E-05,0.0557666,0.0062,2.00E-05,0.57406712
28-38-28,before,8.68E-05,0.0740544,0.015,6.68E-05,0.530854566
28-38-28,before,3.41E-05,0.052306,0.0056,2.40E-05,0.718242258
28-38-28,before,6.59E-06,0.0243165,0.0011,2.49E-06,0.806749611
28-38-28,before,0.000238457,0.132907,0.0358,0.000207808,0.473924273
28-38-28,before,2.42E-05,0.0421205,0.0035,4.97E-06,0.402136438
28-38-28,before,4.40E-05,0.0673161,0.0077,3.59E-05,0.683518487
28-38-28,before,1.98E-05,0.0460513,0.0032,1.25E-05,0.812876124
28-38-28,before,9.89E-06,0.0333936,0.0019,5.64E-06,0.806325016
28-38-28,before,7.69E-06,0.0269531,0.0016,3.95E-06,0.755251702
28-38-28,before,5.49E-06,0.0239781,0.001,1.78E-06,0.711268524
28-38-28,before,2.20E-05,0.0429518,0.0044,1.43E-05,0.648078771
28-38-28,before,0.0019637,0.413153,0.3214,0.001703003,0.214576387
28-38-28,before,3.52E-05,0.0721927,0.0073,2.58E-05,0.577983147
28-38-28,before,0.000419773,0.137908,0.0694,0.000361578,0.353665608
28-38-28,before,0.000445047,0.171406,0.0743,0.0003462,0.32090786
28-38-28,before,6.59E-06,0.0270934,0.0011,2.62E-06,0.8363375
28-38-28,before,0.000104394,0.0754388,0.0184,7.93E-05,0.4851699
28-38-28,before,0.000102196,0.105396,0.0185,7.08E-05,0.447481475
28-38-28,before,1.32E-05,0.0374892,0.0028,7.59E-06,0.666985608
28-38-28,before,8.68E-05,0.0850726,0.0154,7.21E-05,0.54395964
28-38-28,before,8.79E-06,0.0330227,0.0015,3.97E-06,0.808255583
28-38-28,before,0.00396257,0.505889,0.6381,0.003651512,0.179712038
28-38-28,before,5.49E-06,0.0239525,0.0011,2.31E-06,0.768074863
28-38-28,before,1.10E-05,0.0301027,0.0022,6.78E-06,0.787507601
28-38-28,before,2.42E-05,0.0557276,0.0045,1.65E-05,0.696112254
28-38-28,before,2.86E-05,0.0618318,0.0052,1.92E-05,0.667695601
28-38-28,before,2.86E-05,0.0463058,0.0046,8.43E-06,0.435615335
28-38-28,before,1.21E-05,0.0355962,0.0019,5.75E-06,0.817282073
28-38-28,before,0.000637351,0.216216,0.1062,0.00058199,0.317421812
28-38-28,before,9.89E-06,0.0331817,0.0012,1.49E-06,0.526058582
28-38-28,before,8.57E-05,0.106074,0.0155,5.96E-05,0.476312562
28-38-28,before,1.21E-05,0.0354048,0.0019,4.07E-06,0.648348349
28-38-28,before,2.53E-05,0.0482717,0.0041,1.63E-05,0.758916376
28-38-28,before,3.41E-05,0.0576895,0.0066,2.48E-05,0.623641824
28-38-28,before,3.41E-05,0.0563629,0.0056,1.30E-05,0.476993964
28-38-28,before,7.69E-06,0.0297024,0.0015,3.47E-06,0.738812764
28-38-28,before,5.16E-05,0.0540539,0.009,3.24E-05,0.546488997
28-38-28,before,1.10E-05,0.0328394,0.0021,5.26E-06,0.696113863
28-38-28,before,0.000119778,0.12345,0.0214,0.000102317,0.494351151
28-38-28,before,3.52E-05,0.0383048,0.0061,2.33E-05,0.647307317
28-38-28,before,0.000128569,0.0865372,0.0215,8.87E-05,0.447398756
28-38-28,before,8.79E-06,0.0294084,0.0013,3.31E-06,0.825583443
28-38-28,before,2.53E-05,0.0437353,0.0046,1.80E-05,0.722291589
28-38-28,before,9.78E-05,0.0585704,0.0175,6.41E-05,0.442806984
28-38-28,before,0.000169228,0.0854039,0.03,0.000140276,0.435195314
28-38-28,before,6.59E-05,0.0622267,0.0117,4.78E-05,0.544186158
28-38-28,before,0.000209886,0.0947189,0.0335,0.000181795,0.463263077
28-38-28,before,1.10E-05,0.0366752,0.0023,6.45E-06,0.728768144
28-38-28,before,0.000517573,0.148325,0.0818,0.000433301,0.338524684
28-38-28,before,1.32E-05,0.0318541,0.0024,7.17E-06,0.749308621
28-38-28,before,7.03E-05,0.0614407,0.0131,5.53E-05,0.53606632
28-38-28,before,0.0268006,1.12121,4.1634,0.023424393,0.095092927
28-38-28,before,3.41E-05,0.0564539,0.0066,2.45E-05,0.617393758
28-38-28,before,2.64E-05,0.0528402,0.0045,1.76E-05,0.727049396
28-38-28,before,0.000073625,0.0763011,0.0131,6.18E-05,0.577150322
28-38-28,before,7.69E-06,0.0277585,0.0012,3.12E-06,0.85993391
28-38-28,before,5.49E-06,0.0249025,0.0009,1.98E-06,0.84652813
28-38-28,before,0.000136261,0.11125,0.0211,0.000118448,0.552781986
28-38-28,before,4.18E-05,0.0601487,0.0076,3.03E-05,0.618422711
28-38-28,before,8.68E-05,0.0875048,0.0153,6.55E-05,0.513340562
28-38-28,before,9.89E-06,0.0347624,0.002,5.22E-06,0.727456362
28-38-28,before,0.00117031,0.245857,0.1773,0.001084796,0.287965654
28-38-28,before,0.000037362,0.0621477,0.0066,2.51E-05,0.627881915
28-38-28,before,0.00024505,0.149971,0.0439,0.000206701,0.385106858
28-38-28,before,3.41E-05,0.0567674,0.0061,2.49E-05,0.675565571
28-38-28,before,3.08E-05,0.0502969,0.0061,1.94E-05,0.572048908
28-38-28,before,2.42E-05,0.0396565,0.0038,9.20E-06,0.558817826
28-38-28,before,1.43E-05,0.0355908,0.0024,8.40E-06,0.832887833
28-38-28,before,0.000018681,0.0408135,0.0032,1.15E-05,0.769363231
28-38-28,before,2.64E-05,0.041566,0.0047,1.54E-05,0.637044782
28-38-28,before,1.76E-05,0.0470925,0.0037,1.16E-05,0.669117113
28-38-28,before,3.19E-05,0.0439034,0.0052,1.52E-05,0.56995275
28-38-28,before,0.000027472,0.0452785,0.0048,1.88E-05,0.713240309
28-38-28,before,1.54E-05,0.0405989,0.0025,8.86E-06,0.828091754
28-38-28,before,2.53E-05,0.0464827,0.005,1.81E-05,0.667766609
28-38-28,before,6.37E-05,0.0970457,0.0125,4.76E-05,0.507914395
28-38-28,before,0.000108789,0.0762143,0.019,8.19E-05,0.479930284
28-38-28,before,0.000436256,0.206125,0.0767,0.000305122,0.285761977
28-38-28,before,4.07E-05,0.0494358,0.0069,3.03E-05,0.680564708
28-38-28,before,0.000018681,0.0453214,0.003,8.05E-06,0.647441891
28-38-28,before,0.000027472,0.05195,0.0051,1.96E-05,0.688143253
28-38-28,before,2.31E-05,0.0445849,0.0041,1.40E-05,0.684497229
28-38-28,before,7.69E-06,0.0282382,0.0014,3.63E-06,0.816482757
28-38-28,before,1.43E-05,0.0402689,0.0029,8.24E-06,0.680527502
28-38-28,before,0.00388235,0.500984,0.6089,0.003611271,0.186944003
28-38-28,before,0.000037362,0.0507999,0.0063,2.61E-05,0.675113903
28-38-28,before,0.000973609,0.281123,0.1629,0.000881572,0.272940686
28-38-28,before,8.79E-06,0.0324781,0.0018,4.58E-06,0.741167555
28-38-28,before,6.92E-05,0.0770873,0.0123,4.80E-05,0.519369759
28-38-28,before,0.00117031,0.244004,0.1903,0.000971658,0.249299159
28-38-28,before,7.80E-05,0.0759391,0.0147,6.18E-05,0.514494922
28-38-28,before,8.57E-05,0.0652019,0.0142,6.26E-05,0.536844796
28-38-28,before,6.04E-05,0.0845962,0.0107,4.58E-05,0.57865654
28-38-28,before,7.14E-05,0.0613359,0.0118,3.94E-05,0.474432732
28-38-28,before,1.21E-05,0.0332523,0.0024,6.80E-06,0.723569085
28-38-28,before,5.27E-05,0.0701973,0.0095,3.92E-05,0.587195955
28-38-28,before,1.54E-05,0.039811,0.0025,8.50E-06,0.805895174
28-38-28,before,1.76E-05,0.0401836,0.0031,8.39E-06,0.644003359
28-38-28,before,0.000108789,0.073617,0.018,9.21E-05,0.547799058
28-38-28,before,8.24E-05,0.0812612,0.0159,6.80E-05,0.50691642
28-38-28,before,9.89E-06,0.0339589,0.0016,3.74E-06,0.72771922
28-38-28,before,1.10E-05,0.0390251,0.0023,6.22E-06,0.711390554
28-38-28,before,0.000321972,0.141241,0.0476,0.00029232,0.447489724
28-38-28,before,9.67E-05,0.0920129,0.0165,7.78E-05,0.534348114
28-38-28,before,7.03E-05,0.0684125,0.0125,5.53E-05,0.56177623
28-38-28,before,4.84E-05,0.0605675,0.01,3.80E-05,0.546420568
28-38-28,before,7.69E-06,0.0276934,0.0012,3.04E-06,0.844970836
28-38-28,before,5.49E-06,0.0246945,0.0004,3.86E-07,0.641018288
28-38-28,before,0.000018681,0.0429514,0.003,1.00E-05,0.750219692
28-38-28,before,0.000592297,0.207441,0.0914,0.000517806,0.341179398
28-38-28,before,7.69E-06,0.0333925,0.0009,1.16E-06,0.594349599
28-38-28,before,1.43E-05,0.0398919,0.0027,9.38E-06,0.796721493
28-38-28,before,2.42E-05,0.043268,0.0041,1.14E-05,0.598407927
28-38-28,before,2.42E-05,0.0494733,0.0043,1.62E-05,0.720570296
28-38-28,before,0.000018681,0.0470358,0.0038,1.22E-05,0.675025141
28-38-28,before,0.00073625,0.103934,0.1242,0.000568104,0.267084016
28-38-28,before,2.31E-05,0.0595751,0.0033,4.42E-06,0.394864608
28-38-28,before,2.09E-05,0.0377913,0.0033,7.58E-06,0.565278793
28-38-28,before,1.10E-05,0.0332091,0.0021,5.61E-06,0.726974613
28-38-28,before,1.32E-05,0.0344287,0.0021,5.75E-06,0.739277059
28-38-28,before,9.67E-05,0.07246,0.0159,6.23E-05,0.477768861
28-38-28,before,0.000115383,0.0734836,0.0207,9.40E-05,0.483126841
28-38-28,before,9.45E-05,0.0943428,0.0164,6.93E-05,0.497662283
28-38-28,before,2.53E-05,0.0411401,0.0047,1.66E-05,0.669012908
28-38-28,before,1.43E-05,0.0404148,0.0029,8.72E-06,0.706298694
28-38-28,before,1.21E-05,0.0353349,0.0022,6.87E-06,0.794079185
28-38-28,before,1.32E-05,0.0327585,0.0023,5.08E-06,0.621513087
28-38-28,before,3.52E-05,0.0560802,0.0066,2.37E-05,0.60495319
28-38-28,before,1.00E-04,0.0808054,0.018,7.84E-05,0.491940702
28-38-28,before,0.000130767,0.0944543,0.0212,0.000107367,0.515303333
28-38-28,before,0.00243732,0.344169,0.377,0.002178086,0.215539155
28-38-28,before,0.000237358,0.117318,0.0386,0.000187972,0.411110898
28-38-28,before,0.000235161,0.122492,0.0356,0.000202453,0.468363381
28-38-28,before,1.98E-05,0.0441818,0.0031,1.21E-05,0.822958801
28-38-28,before,4.18E-05,0.040864,0.0072,2.52E-05,0.577929048
28-38-28,before,3.85E-05,0.072047,0.0063,2.39E-05,0.636466911
28-38-28,before,3.63E-05,0.0540699,0.0063,2.22E-05,0.605693596
28-38-28,before,3.19E-05,0.0575568,0.0056,1.82E-05,0.598052107
28-38-28,before,1.43E-05,0.035786,0.0026,8.10E-06,0.750385267
28-38-28,before,9.89E-06,0.0333865,0.0018,4.97E-06,0.782581991
28-38-28,before,0.000212084,0.103394,0.0352,0.000185178,0.44634145
28-38-28,before,5.49E-06,0.0240317,0.0011,2.26E-06,0.756625761
28-38-28,before,3.85E-05,0.0445814,0.0074,2.97E-05,0.626693534
28-38-28,before,0.000238457,0.107541,0.0363,0.000209172,0.469439351
28-38-28,before,1.10E-05,0.0332451,0.0021,6.15E-06,0.773021156
28-38-28,before,3.85E-05,0.0548232,0.0064,1.57E-05,0.473696994
28-38-28,before,5.49E-05,0.0727759,0.0096,1.97E-05,0.367046577
28-38-28,before,1.10E-05,0.0331688,0.0023,6.39E-06,0.724326101
28-38-28,before,4.94E-05,0.0713392,0.0093,3.81E-05,0.588319906
28-38-28,before,0.000160437,0.0983078,0.0262,0.000131305,0.476836902
28-38-28,before,0.000143953,0.0897564,0.0256,0.000119569,0.458481912
28-38-28,before,3.63E-05,0.0489099,0.0065,2.53E-05,0.641847569
28-38-28,before,3.85E-05,0.0618256,0.0065,1.92E-05,0.533451366
28-38-28,before,3.08E-05,0.0599131,0.0048,7.06E-06,0.370603856
28-38-28,before,0.000649439,0.230809,0.0992,0.000600371,0.346938458
28-38-28,after,6.70E-05,0.0877626,0.0134,4.75E-05,0.47352809
28-38-28,after,0.000204392,0.146725,0.0331,0.000170606,0.449420443
28-38-28,after,1.32E-05,0.0373805,0.0024,5.93E-06,0.660199623
28-38-28,after,7.14E-05,0.0655946,0.0135,5.09E-05,0.491828728
28-38-28,after,2.64E-05,0.0605732,0.0054,1.57E-05,0.561123465
28-38-28,after,0.0105866,0.712682,1.7338,0.008395587,0.115217693
28-38-28,after,1.65E-05,0.0286282,0.003,7.77E-06,0.632616251
28-38-28,after,0.0160327,1.21033,2.4437,0.015330483,0.122125624
28-38-28,after,0.000265929,0.121057,0.0479,0.000207956,0.354374879
28-38-28,after,0.000116481,0.0962547,0.0225,9.08E-05,0.434215413
28-38-28,after,0.00037362,0.0963004,0.0645,0.00031061,0.343875574
28-38-28,after,0.000148349,0.11352,0.0242,0.000125108,0.499870857
28-38-28,after,9.67E-05,0.0734554,0.0177,6.69E-05,0.450294734
28-38-28,after,5.49E-06,0.0249077,0.001,2.13E-06,0.799753714
28-38-28,after,9.67E-05,0.106918,0.0168,7.86E-05,0.528252714
28-38-28,after,1.43E-05,0.0269732,0.0024,5.34E-06,0.615440022
28-38-28,after,8.79E-06,0.0270796,0.0019,3.94E-06,0.635250989
28-38-28,after,2.53E-05,0.0683884,0.0051,1.65E-05,0.614250573
28-38-28,after,1.32E-05,0.0356487,0.0027,6.97E-06,0.653785904
28-38-28,after,2.20E-05,0.0544322,0.0048,1.53E-05,0.620309414
28-38-28,after,0.000178019,0.08291,0.0328,0.000147382,0.411376426
28-38-28,after,3.41E-05,0.0692179,0.0073,2.02E-05,0.49162273
28-38-28,after,0.000145052,0.0936164,0.025,0.000109547,0.44287157
28-38-28,after,5.49E-05,0.0707566,0.0093,4.46E-05,0.653857765
28-38-28,after,5.82E-05,0.0605495,0.0106,4.48E-05,0.575824271
28-38-28,after,0.000130767,0.12767,0.0265,0.000106199,0.409247383
28-38-28,after,2.20E-05,0.0469003,0.0041,1.46E-05,0.705631185
28-38-28,after,6.59E-06,0.0239135,0.0008,1.18E-06,0.67349335
28-38-28,after,0.000102196,0.105992,0.0209,6.92E-05,0.389822704
28-38-28,after,2.42E-05,0.0396224,0.0043,1.40E-05,0.65438655
28-38-28,after,0.000639549,0.2,0.1059,0.000558729,0.309781442
28-38-28,after,0.000160437,0.107666,0.0248,0.000136373,0.51663567
28-38-28,after,5.38E-05,0.07306,0.0109,3.39E-05,0.464937001
28-38-28,after,4.73E-05,0.0659851,0.0077,2.89E-05,0.591668112
28-38-28,after,5.49E-06,0.024913,0.001,2.21E-06,0.821603423
28-38-28,after,6.59E-06,0.0251277,0.0012,2.50E-06,0.741616984
28-38-28,after,1.32E-05,0.0382662,0.002,4.38E-06,0.647211028
28-38-28,after,2.53E-05,0.0471738,0.0047,1.45E-05,0.611041474
28-38-28,after,0.000185711,0.0994074,0.0324,0.000148585,0.418719143
28-38-28,after,3.63E-05,0.0551794,0.0063,2.12E-05,0.587936378
28-38-28,after,7.69E-05,0.0954805,0.0122,4.06E-05,0.468017024
28-38-28,after,0.000018681,0.0474617,0.0036,1.13E-05,0.677700407
28-38-28,after,0.000557133,0.20141,0.0947,0.000442661,0.296607224
28-38-28,after,1.10E-05,0.0353198,0.002,6.53E-06,0.844958229
28-38-28,after,0.000101097,0.10293,0.0185,8.44E-05,0.503087489
28-38-28,after,1.54E-05,0.0485991,0.0026,4.66E-06,0.518722735
28-38-28,after,1.54E-05,0.0400387,0.0027,9.06E-06,0.77814507
28-38-28,after,0.000462629,0.194081,0.0821,0.000416459,0.328490081
28-38-28,after,0.000104394,0.090797,0.0192,7.55E-05,0.449806252
28-38-28,after,5.60E-05,0.0892639,0.0103,4.05E-05,0.553691178
28-38-28,after,6.59E-06,0.0227462,0.001,1.50E-06,0.634452731
28-38-28,after,7.25E-05,0.0912261,0.0128,4.39E-05,0.470091243
28-38-28,after,7.69E-06,0.0271003,0.0015,3.44E-06,0.734605161
28-38-28,after,5.49E-05,0.0603503,0.0094,4.01E-05,0.602827797
28-38-28,after,7.25E-05,0.100329,0.0152,4.63E-05,0.410430309
28-38-28,after,6.59E-06,0.0289373,0.0007,8.10E-07,0.600330752
28-38-28,after,0.000160437,0.0676874,0.0292,0.000124926,0.41387576
28-38-28,after,0.000134063,0.108924,0.0246,9.38E-05,0.405743617
28-38-28,after,1.43E-05,0.0387537,0.0021,5.28E-06,0.698265943
28-38-28,after,0.000178019,0.144129,0.0292,0.00015337,0.474527145
28-38-28,after,0.000183513,0.132095,0.0314,0.000155542,0.445436763
28-38-28,after,1.32E-05,0.0461768,0.0018,2.65E-06,0.514699872
28-38-28,after,0.00010769,0.0689721,0.0194,8.49E-05,0.4813529
28-38-28,after,6.59E-06,0.0271495,0.0011,2.67E-06,0.847164884
28-38-28,after,3.85E-05,0.0627263,0.0075,2.61E-05,0.567934333
28-38-28,after,0.0205249,1.22192,3.2013,0.018977642,0.107477919
28-38-28,after,0.000143953,0.0906477,0.0236,0.000111841,0.475670566
28-38-28,after,7.69E-06,0.0171815,0.001,1.57E-06,0.652978311
28-38-28,after,4.94E-05,0.0557038,0.0097,3.08E-05,0.489787649
28-38-28,after,0.000613176,0.1971,0.103,0.000453612,0.277184931
28-38-28,after,5.49E-06,0.0299397,0.0008,1.02E-06,0.611440083
28-38-28,after,1.76E-05,0.0412979,0.0031,8.25E-06,0.636990706
28-38-28,after,0.00048131,0.206752,0.0829,0.000407451,0.320611954
28-38-28,after,6.59E-06,0.0234343,0.0007,7.81E-07,0.585695404
28-38-28,after,0.000336258,0.195056,0.0563,0.000266139,0.355398234
28-38-28,after,0.000447245,0.125669,0.079,0.000368974,0.314910689
28-38-28,after,0.000483508,0.176124,0.0823,0.000399629,0.318803013
28-38-28,after,4.51E-05,0.0632934,0.0078,2.29E-05,0.500598079
28-38-28,after,1.10E-05,0.0303215,0.0017,4.44E-06,0.768671593
28-38-28,after,1.98E-05,0.0362111,0.0038,1.29E-05,0.69822333
28-38-28,after,0.000236259,0.119887,0.0432,0.000175466,0.350856004
28-38-28,after,6.59E-06,0.0242518,0.0009,1.84E-06,0.806084011
28-38-28,after,0.000037362,0.0582336,0.0058,1.63E-05,0.535383747
28-38-28,after,0.000420871,0.166705,0.0705,0.000355923,0.344507465
28-38-28,after,0.000027472,0.0546394,0.0045,1.62E-05,0.688205711
28-38-28,after,1.76E-05,0.0354675,0.0031,1.13E-05,0.786754232
28-38-28,after,1.10E-05,0.0372742,0.0018,4.32E-06,0.712374392
28-38-28,after,4.18E-05,0.0507724,0.0068,2.30E-05,0.574887031
28-38-28,after,4.51E-05,0.0700044,0.0079,2.62E-05,0.540490897
28-38-28,after,0.00154063,0.393834,0.267,0.001392973,0.225909555
28-38-28,after,1.54E-05,0.0338794,0.0018,2.07E-06,0.436540592
28-38-28,after,5.49E-06,0.0224129,0.0007,8.92E-07,0.640376117
28-38-28,after,3.19E-05,0.0586965,0.006,2.13E-05,0.618518041
28-38-28,after,0.000073625,0.0595275,0.0152,4.91E-05,0.426404304
28-38-28,after,0.000639549,0.195495,0.1083,0.0005227,0.289750486
28-38-28,after,1.21E-05,0.0320901,0.0023,5.73E-06,0.67292433
28-38-28,after,4.51E-05,0.0696741,0.0078,2.01E-05,0.458029384
28-38-28,after,1.21E-05,0.0333925,0.0021,6.76E-06,0.823104313
28-38-28,after,6.59E-06,0.023498,0.0014,2.91E-06,0.703978335
28-38-28,after,5.49E-06,0.0249114,0.0008,1.38E-06,0.750082344
28-38-28,after,6.59E-06,0.0232774,0.0004,2.45E-07,0.473392644
28-38-28,after,6.59E-06,0.0233839,0.0012,2.15E-06,0.671442907
28-38-28,after,7.14E-05,0.0690247,0.0125,4.10E-05,0.460367271
28-38-28,after,1.21E-05,0.0357316,0.0016,2.07E-06,0.490530608
28-38-28,after,7.47E-05,0.0811079,0.014,4.67E-05,0.448015018
28-38-28,after,1.10E-05,0.035227,0.002,6.60E-06,0.850510974
28-38-28,after,0.00036373,0.157229,0.0603,0.0002696,0.334693075
28-38-28,after,7.80E-05,0.0668355,0.0153,5.39E-05,0.45125766
28-38-28,after,1.43E-05,0.0323117,0.0028,8.30E-06,0.708273738
28-38-28,after,0.000106591,0.0755599,0.0188,6.33E-05,0.408591797
28-38-28,after,0.000210985,0.109611,0.0393,0.000171063,0.379194305
28-38-28,after,5.49E-06,0.0242516,0.001,1.86E-06,0.73110727
28-38-28,after,6.59E-06,0.0257355,0.0009,1.33E-06,0.650789434
28-38-28,after,8.02E-05,0.0851744,0.0154,6.42E-05,0.503703857
28-38-28,after,9.67E-05,0.0966169,0.0191,6.99E-05,0.429741727
28-38-28,after,3.30E-05,0.0475209,0.006,2.20E-05,0.633371586
28-38-28,after,8.79E-06,0.0298187,0.001,1.17E-06,0.536243724
28-38-28,after,1.32E-05,0.0326595,0.0028,7.24E-06,0.646628637
28-38-28,after,1.65E-05,0.0333128,0.0035,1.01E-05,0.645258103
28-38-28,after,2.53E-05,0.0538895,0.005,1.22E-05,0.512863964
28-38-28,after,0.000273621,0.123275,0.0492,0.000194959,0.330482404
28-38-28,after,0.000506584,0.168276,0.0822,0.00044053,0.340614114
28-38-28,after,7.69E-06,0.0244927,0.0013,3.05E-06,0.782042766
28-38-28,after,7.69E-06,0.0333932,0.0014,3.45E-06,0.788174381
28-38-28,after,0.00102526,0.319285,0.1607,0.000921415,0.284951975
28-38-28,after,5.49E-06,0.0242516,0.001,1.86E-06,0.732210641
28-38-28,after,3.96E-05,0.0618438,0.0074,2.34E-05,0.534895007
28-38-28,after,0.000168129,0.11219,0.0307,0.000121008,0.385378613
28-38-28,after,8.13E-05,0.0889013,0.0136,3.01E-05,0.34414173
28-38-28,after,1.54E-05,0.0366296,0.0029,1.01E-05,0.780030909
28-38-28,after,2.09E-05,0.0411987,0.0038,1.40E-05,0.739472231
28-38-28,after,2.31E-05,0.0637674,0.0045,1.33E-05,0.604688156
28-38-28,after,1.65E-05,0.0414377,0.0035,8.04E-06,0.554375298
28-38-28,after,0.000261534,0.136792,0.0411,0.000230783,0.442702106
28-38-28,after,5.05E-05,0.049455,0.0092,3.79E-05,0.59339155
28-38-28,after,8.79E-06,0.036481,0.0018,3.56E-06,0.626700197
28-38-28,after,2.09E-05,0.0458954,0.0039,1.39E-05,0.71599284
28-38-28,after,1.54E-05,0.0428931,0.003,8.09E-06,0.649760489
28-38-28,after,6.59E-06,0.0271495,0.0011,2.66E-06,0.843468464
28-38-28,after,9.78E-05,0.0739119,0.0163,5.65E-05,0.437100704
28-38-28,after,2.86E-05,0.0404294,0.0051,1.64E-05,0.612110254
28-38-28,after,2.42E-05,0.0471521,0.0042,1.64E-05,0.7444074
28-38-28,after,1.21E-05,0.0252039,0.0025,5.60E-06,0.610215354
28-38-28,after,0.000286808,0.127498,0.0454,0.000229559,0.399353417
28-38-28,after,5.49E-06,0.0243023,0.0008,1.63E-06,0.836612778
28-38-28,after,5.49E-06,0.024913,0.001,2.14E-06,0.804118218
28-38-28,after,1.21E-05,0.0301575,0.0025,6.11E-06,0.646735654
28-38-28,after,0.000201095,0.0858389,0.0336,0.000146209,0.399447739
28-38-28,after,5.49E-05,0.0797538,0.0103,3.34E-05,0.487419526
28-38-28,after,3.19E-05,0.0411525,0.0052,2.20E-05,0.729453666
28-38-28,after,8.79E-06,0.0278755,0.0016,4.04E-06,0.766182458
28-38-28,after,3.96E-05,0.0588465,0.0081,2.61E-05,0.52503559
28-38-28,after,1.65E-05,0.0449646,0.0035,1.08E-05,0.673967218
28-38-28,after,0.000134063,0.0708724,0.0269,9.72E-05,0.379921983
28-38-28,after,1.21E-05,0.0407015,0.0019,4.54E-06,0.698144722
28-38-28,after,0.000148349,0.150676,0.0262,9.15E-05,0.3747606
28-38-28,after,1.21E-05,0.035877,0.0017,2.20E-06,0.480876302
28-38-28,after,0.00204392,0.429363,0.329,0.001842773,0.220937517
28-38-28,after,0.00124064,0.150531,0.1949,0.001049857,0.256306115
28-38-28,after,0.000018681,0.0400543,0.0036,1.10E-05,0.665685553
28-38-28,after,6.59E-06,0.0241395,0.0011,2.46E-06,0.800690684
28-38-28,after,1.43E-05,0.0354803,0.0021,4.22E-06,0.601478564
28-38-28,after,5.49E-06,0.0246846,0.001,1.68E-06,0.683978682
28-38-28,after,4.51E-05,0.056768,0.0077,2.43E-05,0.526233099
28-38-28,after,0.000581308,0.244653,0.0867,0.000532712,0.366544413
28-38-28,after,3.96E-05,0.0410225,0.0078,2.78E-05,0.569146974
28-38-28,after,5.49E-06,0.024092,0.0005,5.87E-07,0.678126602
